account_id,customer,industry,regime_state,previous_mrr,current_mrr
18008,Account 018008,Manufacturing,decline,70.4678052500,77.4590854700
18009,Account 018009,Retail,stable,67.9457889200,69.1361758600
18010,Account 018010,Manufacturing,decline,52.2185680200,50.0000000000
18011,Account 018011,Consulting,growth,223.2539924000,243.6022074000
18012,Account 018012,Logistics,stable,694.5377036000,681.5195827000
18013,Account 018013,Consulting,stable,50.0000000000,62.1006744800
18014,Account 018014,SaaS,stable,64.2446577700,65.2365063300
18015,Account 018015,Consulting,decline,262.1917865000,349.1075908000
18016,Account 018016,Logistics,growth,56.4337012000,55.0679246900
18017,Account 018017,Logistics,stable,88.5661542600,79.2383103400
18018,Account 018018,Media,stable,50.0000000000,58.6592331800
18019,Account 018019,Health,stable,58.7196785700,50.2093529300
18020,Account 018020,SaaS,stable,182.0756808000,176.8659155000
18021,Account 018021,Consulting,growth,82.4629047100,83.7148804900
18022,Account 018022,Fintech,growth,229.8766364000,270.2264498000
18023,Account 018023,Consulting,stable,362.0898633000,362.7666325000
18024,Account 018024,Retail,stable,696.9606928000,498.2158960000
18025,Account 018025,EdTech,growth,105.8302506000,102.7161463000
18026,Account 018026,Retail,decline,1032.6490180000,611.2940968000
18027,Account 018027,Logistics,decline,50.0000000000,50.0000000000
18028,Account 018028,Manufacturing,growth,77.9833030600,88.1153974800
18029,Account 018029,Retail,stable,185.7661189000,217.8096036000
18030,Account 018030,Fintech,decline,220.2277439000,260.5576002000
18031,Account 018031,Retail,growth,67.4190334500,78.6657641800
18032,Account 018032,Fintech,growth,523.0317261000,284.2430742000
18033,Account 018033,Retail,stable,64.3240316700,82.4624931300
18034,Account 018034,Energy,decline,769.4160149000,966.5224238000
18035,Account 018035,SaaS,stable,87.7055219900,82.2518313700
18036,Account 018036,Retail,growth,50.8351222000,68.1495732000
18037,Account 018037,Media,stable,59.8469312700,67.2607674300
18038,Account 018038,Fintech,growth,535.7867118000,682.9528374000
18039,Account 018039,Retail,stable,89.9577615400,98.0889859700
18040,Account 018040,Manufacturing,growth,50.0000000000,56.9127665100
18041,Account 018041,Fintech,stable,50.0000000000,51.9680766900
18042,Account 018042,SaaS,stable,52.3305593500,50.0000000000
18043,Account 018043,Consulting,decline,50.0000000000,55.3913866300
18044,Account 018044,Fintech,stable,50.0000000000,62.8270563000
18045,Account 018045,Health,stable,92.4601832900,103.2488625000
18046,Account 018046,EdTech,growth,149.5564231000,180.9223618000
18047,Account 018047,SaaS,stable,96.1019603700,74.3236464700
18048,Account 018048,Health,decline,83.8964824700,50.0000000000
18049,Account 018049,EdTech,growth,120.9028140000,135.9160116000
18050,Account 018050,Health,growth,139.8456599000,187.2519365000
18051,Account 018051,Fintech,stable,345.0857381000,441.5890262000
18052,Account 018052,SaaS,stable,313.3189550000,346.2823553000
18053,Account 018053,Health,growth,77.6120498900,107.5677829000
18054,Account 018054,Fintech,growth,132.7214213000,165.6895399000
18055,Account 018055,Consulting,stable,151.8689439000,168.0695692000
18056,Account 018056,Energy,decline,54.6172651300,61.1804427100
18057,Account 018057,Health,stable,164.8333175000,223.9361673000
18058,Account 018058,Retail,stable,67.5549166800,80.1281368400
18059,Account 018059,Media,decline,63.2161130900,50.0000000000
18060,Account 018060,Retail,stable,50.0000000000,60.0892790500
18061,Account 018061,Consulting,stable,50.0000000000,50.0000000000
18062,Account 018062,Logistics,stable,403.0431372000,435.6987227000
18063,Account 018063,EdTech,stable,806.4168651000,966.1466324000
18064,Account 018064,Health,stable,561.1339701000,414.2519221000
18065,Account 018065,SaaS,stable,55.4707678900,50.0000000000
18066,Account 018066,EdTech,stable,456.9574197000,545.3783334000
18067,Account 018067,Energy,stable,50.0000000000,50.0000000000
18068,Account 018068,Logistics,decline,73.6635542900,58.2075305200
18069,Account 018069,Health,stable,51.8813683100,50.0000000000
18070,Account 018070,Energy,stable,52.9259904200,50.0000000000
18071,Account 018071,Media,growth,388.6837996000,397.5915927000
18072,Account 018072,Fintech,growth,81.3887657000,100.6008592000
18073,Account 018073,Media,growth,66.9895731100,50.0000000000
18074,Account 018074,Health,stable,180.8475391000,140.6487487000
18075,Account 018075,EdTech,growth,450.3343364000,626.2881548000
18076,Account 018076,SaaS,decline,93.9356806100,110.3911281000
18077,Account 018077,Health,growth,50.0000000000,50.0000000000
18078,Account 018078,Fintech,decline,59.0900555400,68.0175455200
18079,Account 018079,Energy,stable,233.7302746000,299.0485096000
18080,Account 018080,Logistics,decline,113.4643738000,120.3329919000
18081,Account 018081,Retail,decline,169.1105484000,189.2462828000
18082,Account 018082,Media,growth,138.0725346000,167.6597141000
18083,Account 018083,Media,stable,1202.1971530000,1411.5749790000
18084,Account 018084,Manufacturing,growth,286.0273993000,349.5188178000
18085,Account 018085,Retail,growth,678.2170990000,831.4228588000
18086,Account 018086,Energy,stable,92.0609974000,104.5828865000
18087,Account 018087,Energy,stable,110.5239648000,86.9420619800
18088,Account 018088,Manufacturing,growth,161.2495742000,204.9313239000
18089,Account 018089,Retail,decline,120.0975261000,121.5468361000
18090,Account 018090,Health,growth,1216.3341850000,560.0907715000
18091,Account 018091,EdTech,stable,71.5059673200,65.2072128600
18092,Account 018092,Energy,stable,72.6772175400,71.9861216000
18093,Account 018093,Retail,stable,64.5656114200,81.2799751000
18094,Account 018094,Energy,decline,144.5812450000,59.5007038200
18095,Account 018095,EdTech,growth,103.6513668000,145.7887486000
18096,Account 018096,Manufacturing,decline,547.8468204000,705.2150203000
18097,Account 018097,Fintech,stable,50.3682482500,50.0000000000
18098,Account 018098,Fintech,growth,110.6873568000,84.7719776400
18099,Account 018099,Fintech,stable,194.6664351000,248.9722340000
18100,Account 018100,Media,stable,55.6538249400,50.5412726800
18101,Account 018101,Manufacturing,growth,72.1014642800,70.1542887300
18102,Account 018102,Media,growth,501.7434246000,631.6787284000
18103,Account 018103,Retail,growth,144.4430757000,185.2558768000
18104,Account 018104,Health,growth,54.6260710600,56.8260718900
18105,Account 018105,Manufacturing,growth,120.3212492000,89.1645161600
18106,Account 018106,Retail,decline,1055.8683800000,829.4605029000
18107,Account 018107,SaaS,decline,74.9139276600,86.2733057400
18108,Account 018108,Manufacturing,decline,421.0345377000,422.4354985000
18109,Account 018109,Consulting,stable,59.0069276600,58.2710380600
18110,Account 018110,Consulting,growth,1529.5166230000,1503.8233550000
18111,Account 018111,Fintech,stable,122.2658167000,132.3583892000
18112,Account 018112,Media,growth,60.8117780300,53.1971737500
18113,Account 018113,EdTech,stable,59.6716196200,68.0494158300
18114,Account 018114,SaaS,stable,59.2538775300,59.1397047900
18115,Account 018115,Energy,growth,379.5663874000,493.6390827000
18116,Account 018116,Fintech,stable,50.0000000000,65.4648526300
18117,Account 018117,Fintech,stable,493.2744560000,578.0568736000
18118,Account 018118,Consulting,growth,107.0177782000,118.2751446000
18119,Account 018119,Consulting,growth,231.6929524000,306.7588474000
18120,Account 018120,Health,decline,1201.5444620000,1326.9495430000
18121,Account 018121,Fintech,stable,10414.5672100000,13328.4412700000
18122,Account 018122,Consulting,stable,144.2908189000,170.4934755000
18123,Account 018123,Manufacturing,decline,82.3605116300,90.5562568400
18124,Account 018124,EdTech,growth,115.4087175000,122.5897787000
18125,Account 018125,Consulting,stable,102.4798026000,107.3900950000
18126,Account 018126,Consulting,growth,296.4574322000,328.3335850000
18127,Account 018127,Retail,stable,239.9867967000,229.4508032000
18128,Account 018128,Fintech,decline,147.8055329000,111.4178660000
18129,Account 018129,Manufacturing,decline,66.5402412300,59.3137923300
18130,Account 018130,Fintech,stable,55.1540041400,56.4652539200
18131,Account 018131,Health,stable,62.1706552400,61.7715052700
18132,Account 018132,EdTech,stable,65.2864069900,50.0000000000
18133,Account 018133,Logistics,growth,557.9598512000,289.3560280000
18134,Account 018134,SaaS,growth,50.0000000000,58.2701238000
18135,Account 018135,Media,growth,71.7686167100,87.3387086600
18136,Account 018136,Manufacturing,growth,68.9271330300,84.2012438800
18137,Account 018137,Retail,stable,802.3497472000,944.8898470000
18138,Account 018138,Consulting,stable,50.0000000000,58.2156245300
18139,Account 018139,Consulting,stable,177.3675204000,50.0000000000
18140,Account 018140,Consulting,stable,205.7562420000,257.2458058000
18141,Account 018141,SaaS,growth,427.2050780000,569.4839887000
18142,Account 018142,Fintech,growth,172.2884521000,215.9607084000
18143,Account 018143,SaaS,growth,136.8333133000,93.4859544600
18144,Account 018144,Retail,stable,309.7990074000,377.3045055000
18145,Account 018145,SaaS,decline,50.0000000000,59.6086217200
18146,Account 018146,Consulting,decline,89.7342203900,110.6894376000
18147,Account 018147,EdTech,decline,50.0000000000,56.3279847600
18148,Account 018148,Consulting,growth,213.4283001000,286.1054978000
18149,Account 018149,Manufacturing,growth,934.5411601000,1056.9610990000
18150,Account 018150,SaaS,growth,106.8483088000,121.4507960000
18151,Account 018151,SaaS,decline,82.3139818400,80.0893995300
18152,Account 018152,Health,stable,65.3902175200,76.4889296400
18153,Account 018153,Health,growth,50.0000000000,64.1433434900
18154,Account 018154,Logistics,stable,69.8657489700,62.5390051400
18155,Account 018155,Consulting,growth,64.3432443400,85.1723648500
18156,Account 018156,Media,growth,60.0286485300,68.0873086100
18157,Account 018157,Media,stable,451.8879195000,511.8774159000
18158,Account 018158,Energy,growth,170.9431561000,221.8907002000
18159,Account 018159,Logistics,stable,157.2185952000,194.0846881000
18160,Account 018160,Retail,decline,307.2067244000,332.8274723000
18161,Account 018161,Health,growth,121.4836716000,158.6008156000
18162,Account 018162,Logistics,decline,172.4444206000,238.0052490000
18163,Account 018163,EdTech,growth,51.8119005300,50.0000000000
18164,Account 018164,EdTech,stable,95.2706554200,116.4969858000
18165,Account 018165,Logistics,stable,62.6832193000,75.1936991500
18166,Account 018166,Logistics,stable,219.0622875000,209.8431631000
18167,Account 018167,Manufacturing,stable,73.3113150800,81.7591306900
18168,Account 018168,Energy,growth,167.0072013000,134.2617492000
18169,Account 018169,Health,stable,113.0548131000,166.1860688000
18170,Account 018170,Consulting,growth,82.8315734500,84.5629546800
18171,Account 018171,SaaS,stable,413.6130809000,487.7305000000
18172,Account 018172,Consulting,growth,322.1375562000,498.9974655000
18173,Account 018173,Fintech,stable,182.0683773000,222.2439845000
18174,Account 018174,SaaS,stable,389.6938852000,446.7658588000
18175,Account 018175,Health,stable,358.1448238000,456.6793416000
18176,Account 018176,Energy,stable,58.6385511500,66.1999109500
18177,Account 018177,Manufacturing,growth,58.3873677000,55.9203298900
18178,Account 018178,Manufacturing,stable,93.0993812800,101.0114420000
18179,Account 018179,Manufacturing,growth,84.7716771800,111.4260930000
18180,Account 018180,SaaS,decline,75.1858633600,80.5175754500
18181,Account 018181,SaaS,growth,54.1653494700,50.0000000000
18182,Account 018182,Retail,stable,304.7050411000,329.4214430000
18183,Account 018183,EdTech,growth,492.9514534000,610.7924407000
18184,Account 018184,Fintech,stable,75.3486258300,71.9000931200
18185,Account 018185,SaaS,growth,56.0587836600,50.0000000000
18186,Account 018186,Energy,growth,55.8297737500,63.1409988700
18187,Account 018187,SaaS,stable,102.6862294000,114.7276667000
18188,Account 018188,Health,stable,112.1663471000,94.2029690000
18189,Account 018189,Energy,decline,50.4613735800,50.0000000000
18190,Account 018190,Consulting,stable,62.3589555800,57.7532606000
18191,Account 018191,Fintech,stable,621.6778550000,862.8817787000
18192,Account 018192,Consulting,decline,130.5202115000,148.3998238000
18193,Account 018193,Retail,stable,118.4290032000,168.5649807000
18194,Account 018194,Health,stable,55.2466214700,60.2398408200
18195,Account 018195,Fintech,stable,61.3605322800,50.0000000000
18196,Account 018196,Fintech,stable,475.6256553000,435.6600431000
18197,Account 018197,Manufacturing,growth,176.0992770000,148.8754137000
18198,Account 018198,Consulting,decline,50.0000000000,50.0000000000
18199,Account 018199,EdTech,decline,271.0961757000,269.2759329000
18200,Account 018200,EdTech,growth,77.5234322800,53.3504904100
18201,Account 018201,Energy,growth,1120.4238740000,1620.2835630000
18202,Account 018202,Media,growth,100.1518155000,98.3745195800
18203,Account 018203,Energy,growth,83.7275292500,114.6669097000
18204,Account 018204,SaaS,growth,178.5591677000,201.5684393000
18205,Account 018205,Fintech,stable,54.3802737000,55.5659088300
18206,Account 018206,EdTech,growth,53.3691257700,61.8615318800
18207,Account 018207,Consulting,stable,72.3644123600,80.5717700600
18208,Account 018208,Media,growth,148.7348226000,152.3252505000
18209,Account 018209,Logistics,stable,88.4623272100,113.7180572000
18210,Account 018210,Media,stable,50.0000000000,62.7597558200
18211,Account 018211,Energy,growth,50.0000000000,65.2255774500
18212,Account 018212,Retail,growth,59.7364900200,80.1841590400
18213,Account 018213,EdTech,stable,50.0000000000,50.0000000000
18214,Account 018214,Manufacturing,decline,163.3895527000,146.6016824000
18215,Account 018215,Consulting,stable,181.7118006000,223.3522732000
18216,Account 018216,Media,stable,359.9746183000,461.3526604000
18217,Account 018217,Media,stable,111.1061777000,100.9456663000
18218,Account 018218,Health,stable,55.6655553200,50.0000000000
18219,Account 018219,SaaS,stable,106.3201727000,126.1118303000
18220,Account 018220,Logistics,growth,52.7110435800,50.0000000000
18221,Account 018221,Consulting,growth,51.3043071400,68.6107953100
18222,Account 018222,SaaS,decline,131.8267140000,126.6729053000
18223,Account 018223,SaaS,stable,133.4460679000,145.3454409000
18224,Account 018224,Energy,decline,84.1352604400,92.9669846700
18225,Account 018225,Consulting,stable,97.6809179300,122.9350840000
18226,Account 018226,Consulting,decline,50.0000000000,64.9614465700
18227,Account 018227,Retail,stable,272.3922337000,333.0275822000
18228,Account 018228,Energy,growth,312.7044779000,381.5764816000
18229,Account 018229,Consulting,stable,61.9854064600,50.0000000000
18230,Account 018230,Consulting,stable,54.6143777300,55.8109052400
18231,Account 018231,SaaS,stable,50.0000000000,62.5048846200
18232,Account 018232,Media,growth,72.1331806100,86.8209502000
18233,Account 018233,EdTech,stable,86.0477223200,81.0037744100
18234,Account 018234,Health,stable,101.8368890000,90.1989108400
18235,Account 018235,EdTech,stable,50.4081850800,62.3723505500
18236,Account 018236,SaaS,growth,74.6838706900,107.6808536000
18237,Account 018237,Consulting,stable,57.5769000300,70.1073784300
18238,Account 018238,Media,decline,50.0000000000,54.7859998900
18239,Account 018239,Fintech,stable,50.0000000000,50.0000000000
18240,Account 018240,Energy,growth,129.4474725000,178.4995402000
