account_id,month,company_size,industry,contract_type,discount_pct,regime_state,active_users,usage_growth,feature_adoption_rate,error_rate,tickets_count,ticket_growth,payment_delay_flag,current_mrr,next_month_mrr,previous_month,previous_mrr,previous_active_users,previous_feature_adoption_rate,previous_error_rate,previous_tickets_count,previous_discount_pct,mrr_change,mrr_change_pct,absolute_mrr_change,change_direction,active_users_change,active_users_change_pct,feature_adoption_change,error_rate_change,tickets_change,tickets_change_pct,discount_change,transaction_id,timestamp,transaction_type,amount,reason_code,transaction_count,transaction_ids,transaction_timestamps,transaction_types,transaction_amounts,reason_codes,transaction_amount_total,transaction_reconciliation_diff,positive_transaction_amount,negative_transaction_amount,new_arr_amount,expansion_amount,contraction_amount,churn_amount,sla_credit_amount,refund_amount,usage_overage_amount,new_arr_share,expansion_share,contraction_share,churn_share,sla_credit_share,refund_share,usage_overage_share,largest_transaction_id,largest_transaction_timestamp,largest_transaction_type,largest_transaction_amount,largest_transaction_reason_code,largest_positive_transaction_amount,largest_negative_transaction_amount,primary_transaction_type,primary_reason_code,primary_driver_amount,primary_driver_share,secondary_transaction_type,secondary_reason_code,secondary_driver_amount,secondary_driver_share,change_classification,usage_signal,adoption_signal,reliability_signal,support_signal,payment_signal,usage_growth_driver_flag,feature_adoption_driver_flag,error_rate_driver_flag,ticket_growth_driver_flag,payment_delay_driver_flag,discount_driver_flag,variance_score,variance_rank,material_variance_flag,account_contribution_to_total_change,account_contribution_pct,company_size_mrr_change,company_size_contribution_pct,industry_mrr_change,industry_contribution_pct,contract_type_mrr_change,contract_type_contribution_pct,prior_3m_avg_mrr,prior_3m_avg_change,prior_3m_avg_change_pct,prior_3m_max_change,prior_3m_min_change,change_vs_prior_3m_avg,historical_change_label,churn_flag,churn_reason_code,driver_summary,evidence_summary
ACC-0037,15,SMB,Technology,Multi-Year,0.1992,stable,21.3204,-0.036022,0.14213,0.021069,1,0,0,847.12,1102.04,14,847.12,21.902,0.14201,0.02253,1,0.1992,0,0,0,increase,-0.5816,-0.0265546525,0.00012,-0.001461,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,negative,stable,stable,stable,stable,True,False,False,False,False,False,0,30,False,0,0,-221.91,-0.0211854739,0,0,590.23,0.0563485297,795,26.06,0.0338908107,78.18,0,-26.06,normal,False,,No driver activity this period.,0 transactions
ACC-0038,15,SMB,Energy,Multi-Year,0.1759,stable,12.5784,-0.04184,0.075482,0.02095,2,1,0,558.4,426.9,14,558.4,10.4373,0.060372,0.018672,1,0.1759,0,0,0,increase,2.1411,0.2051392602,0.01511,0.002278,1,1,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,negative,positive,stable,stable,stable,True,True,False,False,False,False,0,31,False,0,0,-221.91,-0.0211854739,-597.55,-0.0570473611,590.23,0.0563485297,587.9466666667,-29.5466666667,-0.0456643587,0,-88.64,29.5466666667,normal,False,,No driver activity this period.,0 transactions
ACC-0040,15,SMB,Healthcare,Multi-Year,0.0269,stable,36.537,0.075405,0.13841,0.017207,1,0,1,1618.1,1618.1,14,1618.1,31.7426,0.130443,0.016257,1,0.0269,0,0,0,increase,4.7944,0.1510399274,0.007967,0.00095,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,stable,stable,stable,negative,True,False,False,False,True,False,0,32,False,0,0,-221.91,-0.0211854739,0,0,590.23,0.0563485297,1618.1,0,0,0,0,0,normal,False,,No driver activity this period.,0 transactions
ACC-0041,15,SMB,Technology,Monthly,0.0686,stable,18.4168,0.094597,0.102473,0.022852,2,1,0,1374.77,1031.43,14,1374.77,17.5659,0.082924,0.011736,1,0.0686,0,0,0,increase,0.8509,0.0484404443,0.019549,0.011116,1,1,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,positive,negative,stable,stable,True,True,True,False,False,False,0,33,False,0,0,-221.91,-0.0211854739,0,0,9627.89,0.9191627771,1374.77,0,0,0,0,0,normal,False,,No driver activity this period.,0 transactions
ACC-0042,15,SMB,Education,Annual,0.0088,decline,15.4872,0.026505,0.072682,0.015064,1,0,1,1999.39,1999.39,14,2213.98,11.3413,0.080717,0.015709,1,0.0088,-214.59,-0.0969249948,214.59,decrease,4.1459,0.3655577403,-0.008035,-0.000645,0,0,0,CR-2026-03-002,2026-03-13T10:00:00,Contraction,-214.59,Seat_Reduction,1,"[""CR-2026-03-002""]","[""2026-03-13T10:00:00""]","[""Contraction""]",[-214.59],"[""Seat_Reduction""]",-214.59,0,0,-214.59,0,0,-214.59,0,0,0,0,0,0,1,0,0,0,0,CR-2026-03-002,2026-03-13T10:00:00,Contraction,-214.59,Seat_Reduction,0,-214.59,Contraction,Seat_Reduction,-214.59,1,,,0,0,Contraction,positive,stable,stable,stable,negative,True,False,False,False,True,False,0.116199738,7,False,-214.59,-0.0204866425,-221.91,-0.0211854739,9064.17,0.8653451244,256.51,0.0244886932,1872.4266666667,170.7766666667,0.100359455,512.33,0,-385.3666666667,unusual_decrease,False,,Contraction -214.5900,1 transactions; largest CR-2026-03-002 -214.5900 (Seat_Reduction)
ACC-0043,15,SMB,Media,Annual,0.0855,stable,30.7068,0.107901,0.152666,0.013367,2,0,0,999.17,999.17,14,999.17,26.572,0.134323,0.01391,2,0.0855,0,0,0,increase,4.1348,0.1556074063,0.018343,-0.000543,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,positive,stable,stable,stable,True,True,False,False,False,False,0,34,False,0,0,-221.91,-0.0211854739,0,0,256.51,0.0244886932,950.73,48.44,0.056731276,145.32,0,-48.44,normal,False,,No driver activity this period.,0 transactions
ACC-0045,15,Enterprise,Manufacturing,Annual,0.1334,stable,575.4959,-0.00058,0.06512,0.013601,1,inf,0,128353.84,164786.79,14,128353.84,573.2799,0.072344,0.013171,0,0.1334,0,0,0,increase,2.216,0.0038654765,-0.007224,0.00043,1,inf,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,stable,stable,stable,stable,stable,False,False,False,False,False,False,0,35,False,0,0,0,0,-991.27,-0.0946353236,256.51,0.0244886932,121513.94,6839.9,0.0634298192,20519.7,0,-6839.9,normal,False,,No driver activity this period.,0 transactions
ACC-0046,15,Enterprise,Retail,Multi-Year,0.0473,stable,591.4054,0.043359,0.092071,0.015382,1,0,0,157030.44,159300.56,14,157030.44,591.7624,0.085367,0.011936,1,0.0473,0,0,0,increase,-0.357,-0.0006032827,0.006704,0.003446,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,stable,stable,stable,stable,True,False,False,False,False,False,0,36,False,0,0,0,0,0,0,590.23,0.0563485297,157030.44,0,0,0,0,0,normal,False,,No driver activity this period.,0 transactions
ACC-0047,15,SMB,Energy,Annual,0.0823,stable,21.3842,-0.030606,0.054249,0.016815,2,-0.3333333333,0,896.06,1191.47,14,896.06,19.769,0.058472,0.021772,3,0.0823,0,0,0,increase,1.6152,0.0817036775,-0.004223,-0.004957,-1,-0.3333333333,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,negative,stable,stable,stable,stable,True,False,False,False,False,False,0,37,False,0,0,-221.91,-0.0211854739,-597.55,-0.0570473611,256.51,0.0244886932,896.06,0,0,0,0,0,normal,False,,No driver activity this period.,0 transactions
ACC-0048,15,SMB,Fintech,Multi-Year,0.0445,stable,5.062,0.045554,0.05,0.02,0,,1,971.42,971.42,,,,,,,0.0445,0,0,0,increase,,,,,,,,INV-2026-03-005,2026-03-17T10:00:00,New_ARR,971.42,New_Logo_Signed,1,"[""INV-2026-03-005""]","[""2026-03-17T10:00:00""]","[""New_ARR""]",[971.42],"[""New_Logo_Signed""]",971.42,0,971.42,0,971.42,0,0,0,0,0,0,1,0,0,0,0,0,0,INV-2026-03-005,2026-03-17T10:00:00,New_ARR,971.42,New_Logo_Signed,971.42,0,New_ARR,New_Logo_Signed,971.42,1,,,0,0,New_ARR,positive,unknown,unknown,unknown,negative,True,False,False,False,True,False,0,38,False,0,0,-221.91,-0.0211854739,0,0,590.23,0.0563485297,,,,,,,insufficient_history,False,,New_ARR +971.4200,1 transactions; largest INV-2026-03-005 +971.4200 (New_Logo_Signed)
ACC-0049,15,SMB,Manufacturing,Monthly,0.0557,stable,16.0479,0.029002,0.1101,0.017199,2,1,1,800.45,800.45,14,800.45,15.8723,0.10132,0.024854,1,0.0557,0,0,0,increase,0.1756,0.011063299,0.00878,-0.007655,1,1,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,stable,stable,stable,negative,True,False,False,False,True,False,0,39,False,0,0,-221.91,-0.0211854739,-991.27,-0.0946353236,9627.89,0.9191627771,800.45,0,0,0,0,0,normal,False,,No driver activity this period.,0 transactions
ACC-0050,15,SMB,Real Estate,Monthly,0.0055,stable,12.1108,0.145191,0.044151,0.021923,0,,0,2070.73,2070.73,14,2070.73,13.6532,0.049818,0.015585,0,0.0055,0,0,0,increase,-1.5424,-0.1129698532,-0.005667,0.006338,0,,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,stable,stable,stable,stable,True,False,False,False,False,False,0,40,False,0,0,-221.91,-0.0211854739,2999.28,0.2863375604,9627.89,0.9191627771,2070.73,0,0,0,0,0,normal,False,,No driver activity this period.,0 transactions
ACC-0051,15,SMB,Technology,Monthly,0.1457,stable,17.2388,-0.015987,0.038751,0.010145,2,0,0,1633.66,1633.66,14,1633.66,15.1963,0.0449,0.016432,2,0.1457,0,0,0,increase,2.0425,0.1344077177,-0.006149,-0.006287,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,stable,stable,stable,stable,stable,False,False,False,False,False,False,0,41,False,0,0,-221.91,-0.0211854739,0,0,9627.89,0.9191627771,1633.66,0,0,0,0,0,normal,False,,No driver activity this period.,0 transactions
ACC-0052,15,SMB,Technology,Monthly,0.0089,stable,7.5039,-0.032714,0.058111,0.018812,1,inf,0,1443.82,1443.82,14,1443.82,6.1805,0.05,0.02,0,0.0089,0,0,0,increase,1.3234,0.2141250708,0.008111,-0.001188,1,inf,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,negative,stable,stable,stable,stable,True,False,False,False,False,False,0,42,False,0,0,-221.91,-0.0211854739,0,0,9627.89,0.9191627771,,,,,,,insufficient_history,False,,No driver activity this period.,0 transactions
ACC-0053,15,Mid-Market,Manufacturing,Monthly,0.014,decline,116.2856,0.017486,0.042586,0.022757,1,0,1,7995.17,7995.17,14,8986.44,119.9724,0.0365,0.019869,1,0.014,-991.27,-0.1103073075,991.27,decrease,-3.6868,-0.0307304013,0.006086,0.002888,0,0,0,CR-2026-03-003,2026-03-21T10:00:00,Contraction,-991.27,Seat_Reduction,1,"[""CR-2026-03-003""]","[""2026-03-21T10:00:00""]","[""Contraction""]",[-991.27],"[""Seat_Reduction""]",-991.27,0,0,-991.27,0,0,-991.27,0,0,0,0,0,0,1,0,0,0,0,CR-2026-03-003,2026-03-21T10:00:00,Contraction,-991.27,Seat_Reduction,0,-991.27,Contraction,Seat_Reduction,-991.27,1,,,0,0,Contraction,stable,stable,stable,stable,negative,False,False,False,False,True,False,0.1881311894,6,True,-991.27,-0.0946353236,10696.54,1.0211854739,-991.27,-0.0946353236,9627.89,0.9191627771,9717.5466666667,-601.9666666667,-0.053151958,961.34,-1577.33,-389.3033333333,normal,False,,Contraction -991.2700,1 transactions; largest CR-2026-03-003 -991.2700 (Seat_Reduction)
ACC-0054,15,Mid-Market,Logistics,Annual,0.1334,stable,55.0421,0.10022,0.057274,0.015523,1,0,0,12003.71,11320.68,14,12003.71,54.6021,0.046001,0.015772,1,0.1334,0,0,0,increase,0.44,0.0080582981,0.011273,-0.000249,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,positive,stable,stable,stable,True,True,False,False,False,False,0,43,False,0,0,10696.54,1.0211854739,0,0,256.51,0.0244886932,11740.8433333333,262.8666666667,0.0234386169,788.6,0,-262.8666666667,normal,False,,No driver activity this period.,0 transactions
ACC-0055,15,SMB,Education,Annual,0.0758,stable,13.7627,0.135674,0.13786,0.015725,2,0,0,872.98,773.62,14,872.98,13.1236,0.126336,0.011357,2,0.0758,0,0,0,increase,0.6391,0.0486985278,0.011524,0.004368,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,positive,stable,stable,stable,True,True,False,False,False,False,0,44,False,0,0,-221.91,-0.0211854739,9064.17,0.8653451244,256.51,0.0244886932,908.65,-35.67,-0.0363983306,0,-107.01,35.67,normal,False,,No driver activity this period.,0 transactions
ACC-0056,15,Enterprise,Logistics,Monthly,0.086,stable,403.451,-0.022406,0.102336,0.018219,1,0,0,123121.61,123121.61,14,123121.61,400.8363,0.08688,0.020506,1,0.086,0,0,0,increase,2.6147,0.0065231118,0.015456,-0.002287,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,negative,positive,stable,stable,stable,True,True,False,False,False,False,0,45,False,0,0,0,0,0,0,9627.89,0.9191627771,100474,20578.0266666667,0.2641763766,27904.59,12133.65,-20578.0266666667,normal,False,,No driver activity this period.,0 transactions
ACC-0057,15,SMB,Media,Annual,0.192,stable,30.6161,0.019513,0.066174,0.017344,2,0,0,1125.34,1125.34,14,1125.34,27.5178,0.066977,0.010148,2,0.192,0,0,0,increase,3.0983,0.1125925764,-0.000803,0.007196,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,stable,stable,stable,stable,stable,False,False,False,False,False,False,0,46,False,0,0,-221.91,-0.0211854739,0,0,256.51,0.0244886932,1249.3733333333,-74.11,-0.0457860701,149.77,-372.1,74.11,normal,False,,No driver activity this period.,0 transactions
ACC-0059,15,SMB,Fintech,Monthly,0.095,stable,10.8626,0.00331,0.076232,0.020674,2,0,0,1287.22,1287.22,14,1287.22,11.7869,0.082397,0.011123,2,0.095,0,0,0,increase,-0.9243,-0.0784175653,-0.006165,0.009551,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,stable,stable,stable,stable,stable,False,False,False,False,False,False,0,47,False,0,0,-221.91,-0.0211854739,0,0,9627.89,0.9191627771,1287.22,0,0,0,0,0,normal,False,,No driver activity this period.,0 transactions
ACC-0060,15,Mid-Market,Education,Monthly,0.0488,growth,88.1332,0.039525,0.133439,0.012162,3,0,0,35554.03,38801.55,14,26865.5,81.6172,0.118869,0.089909,3,0.0488,8688.53,0.3234084607,8688.53,increase,6.516,0.079836113,0.01457,-0.077747,0,0,0,INV-2026-03-006,2026-03-19T10:00:00,Expansion,8688.53,Feature_Upgrade,1,"[""INV-2026-03-006""]","[""2026-03-19T10:00:00""]","[""Expansion""]",[8688.53],"[""Feature_Upgrade""]",8688.53,0,8688.53,0,0,8688.53,0,0,0,0,0,0,1,0,0,0,0,0,INV-2026-03-006,2026-03-19T10:00:00,Expansion,8688.53,Feature_Upgrade,8688.53,0,Expansion,Feature_Upgrade,8688.53,1,,,0,0,Expansion,positive,positive,positive,stable,stable,True,True,False,False,False,False,0.9841559053,1,True,8688.53,0.8294832371,10696.54,1.0211854739,9064.17,0.8653451244,9627.89,0.9191627771,26865.5,1960.3666666667,0.0934201915,5881.1,0,6728.1633333333,unusual_increase,False,,"Expansion +8,688.5300","1 transactions; largest INV-2026-03-006 +8,688.5300 (Feature_Upgrade)"
ACC-0061,15,SMB,Real Estate,Monthly,0.1115,stable,21.508,0.101325,0.100885,0.017143,1,-0.5,0,739.21,670.69,14,739.21,16.5329,0.096296,0.011625,2,0.1115,0,0,0,increase,4.9751,0.3009211935,0.004589,0.005518,-1,-0.5,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,stable,stable,stable,stable,True,False,False,False,False,False,0,48,False,0,0,-221.91,-0.0211854739,2999.28,0.2863375604,9627.89,0.9191627771,660.61,39.3,0.0632534484,117.9,0,-39.3,normal,False,,No driver activity this period.,0 transactions
ACC-0062,15,Mid-Market,Real Estate,Annual,0.19,stable,46.3733,0.013964,0.05,0.02,0,,0,7834.26,7834.26,,,,,,,0.19,0,0,0,increase,,,,,,,,INV-2026-03-007,2026-03-13T10:00:00,New_ARR,7834.26,New_Logo_Signed,1,"[""INV-2026-03-007""]","[""2026-03-13T10:00:00""]","[""New_ARR""]",[7834.26],"[""New_Logo_Signed""]",7834.26,0,7834.26,0,7834.26,0,0,0,0,0,0,1,0,0,0,0,0,0,INV-2026-03-007,2026-03-13T10:00:00,New_ARR,7834.26,New_Logo_Signed,7834.26,0,New_ARR,New_Logo_Signed,7834.26,1,,,0,0,New_ARR,stable,unknown,unknown,unknown,stable,False,False,False,False,False,False,0,49,False,0,0,10696.54,1.0211854739,2999.28,0.2863375604,256.51,0.0244886932,,,,,,,insufficient_history,False,,"New_ARR +7,834.2600","1 transactions; largest INV-2026-03-007 +7,834.2600 (New_Logo_Signed)"
ACC-0063,15,Mid-Market,Retail,Annual,0.0949,stable,179.405,0.092526,0.047889,0.010347,2,1,0,21388.16,23367.65,14,21388.16,181.0428,0.0554,0.013326,1,0.0949,0,0,0,increase,-1.6378,-0.0090464796,-0.007511,-0.002979,1,1,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,stable,stable,stable,stable,True,False,False,False,False,False,0,50,False,0,0,10696.54,1.0211854739,0,0,256.51,0.0244886932,21388.16,1742.33,0.107809645,5226.99,0,-1742.33,normal,False,,No driver activity this period.,0 transactions
ACC-0064,15,Mid-Market,Real Estate,Monthly,0.0478,stable,81.0935,0.007763,0.05,0.02,0,,0,11419.31,13067.53,,,,,,,0.0478,0,0,0,increase,,,,,,,,INV-2026-03-008,2026-03-27T10:00:00,New_ARR,11419.31,New_Logo_Signed,1,"[""INV-2026-03-008""]","[""2026-03-27T10:00:00""]","[""New_ARR""]",[11419.31],"[""New_Logo_Signed""]",11419.31,0,11419.31,0,11419.31,0,0,0,0,0,0,1,0,0,0,0,0,0,INV-2026-03-008,2026-03-27T10:00:00,New_ARR,11419.31,New_Logo_Signed,11419.31,0,New_ARR,New_Logo_Signed,11419.31,1,,,0,0,New_ARR,stable,unknown,unknown,unknown,stable,False,False,False,False,False,False,0,51,False,0,0,10696.54,1.0211854739,2999.28,0.2863375604,9627.89,0.9191627771,,,,,,,insufficient_history,False,,"New_ARR +11,419.3100","1 transactions; largest INV-2026-03-008 +11,419.3100 (New_Logo_Signed)"
ACC-0065,15,SMB,Energy,Multi-Year,0.0161,stable,11.2903,-0.003664,0.113371,0.011414,1,0,0,1244.94,1244.94,14,1244.94,11.2744,0.105481,0.015893,1,0.0161,0,0,0,increase,0.0159,0.0014102746,0.00789,-0.004479,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,stable,stable,stable,stable,stable,False,False,False,False,False,False,0,52,False,0,0,-221.91,-0.0211854739,-597.55,-0.0570473611,590.23,0.0563485297,1293.72,-48.78,-0.0350612386,0,-146.34,48.78,normal,False,,No driver activity this period.,0 transactions
ACC-0066,15,Mid-Market,Healthcare,Monthly,0.0662,stable,26.8546,0.062463,0.05,0.02,0,,0,3278.32,3278.32,,,,,,,0.0662,0,0,0,increase,,,,,,,,INV-2026-03-009,2026-03-17T10:00:00,New_ARR,3278.32,New_Logo_Signed,1,"[""INV-2026-03-009""]","[""2026-03-17T10:00:00""]","[""New_ARR""]",[3278.32],"[""New_Logo_Signed""]",3278.32,0,3278.32,0,3278.32,0,0,0,0,0,0,1,0,0,0,0,0,0,INV-2026-03-009,2026-03-17T10:00:00,New_ARR,3278.32,New_Logo_Signed,3278.32,0,New_ARR,New_Logo_Signed,3278.32,1,,,0,0,New_ARR,positive,unknown,unknown,unknown,stable,True,False,False,False,False,False,0,53,False,0,0,10696.54,1.0211854739,0,0,9627.89,0.9191627771,,,,,,,insufficient_history,False,,"New_ARR +3,278.3200","1 transactions; largest INV-2026-03-009 +3,278.3200 (New_Logo_Signed)"
ACC-0067,15,SMB,Technology,Multi-Year,0.0039,stable,9.3534,-0.007767,0.069753,0.018956,0,,0,312.97,312.97,14,312.97,5.0243,0.052962,0.014362,0,0.0039,0,0,0,increase,4.3291,0.8616324662,0.016791,0.004594,0,,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,stable,positive,stable,stable,stable,False,True,False,False,False,False,0,54,False,0,0,-221.91,-0.0211854739,0,0,590.23,0.0563485297,,,,,,,insufficient_history,False,,No driver activity this period.,0 transactions
ACC-0068,15,SMB,Education,Multi-Year,0.1907,growth,17.7478,0.128982,0.064224,0.016903,0,,0,2534.76,3113.45,14,1944.53,19.1322,0.05,0.02,0,0.1907,590.23,0.3035335017,590.23,increase,-1.3844,-0.0723596868,0.014224,-0.003097,0,,0,INV-2026-03-010,2026-03-19T10:00:00,Expansion,590.23,Seat_Add,1,"[""INV-2026-03-010""]","[""2026-03-19T10:00:00""]","[""Expansion""]",[590.23],"[""Seat_Add""]",590.23,0,590.23,0,0,590.23,0,0,0,0,0,0,1,0,0,0,0,0,INV-2026-03-010,2026-03-19T10:00:00,Expansion,590.23,Seat_Add,590.23,0,Expansion,Seat_Add,590.23,1,,,0,0,Expansion,positive,positive,stable,stable,stable,True,True,False,False,False,False,0.357776324,4,True,590.23,0.0563485297,-221.91,-0.0211854739,9064.17,0.8653451244,590.23,0.0563485297,,,,,,,insufficient_history,False,,Expansion +590.2300,1 transactions; largest INV-2026-03-010 +590.2300 (Seat_Add)
ACC-0069,15,Mid-Market,Logistics,Monthly,0.0058,stable,91.3858,0.117828,0.095063,0.020481,1,0,1,15505.68,12843.93,14,15505.68,87.5011,0.077356,0.010929,1,0.0058,0,0,0,increase,3.8847,0.0443960133,0.017707,0.009552,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,positive,stable,stable,negative,True,True,False,False,True,False,0,55,False,0,0,10696.54,1.0211854739,0,0,9627.89,0.9191627771,14187.8766666667,1317.8033333333,0.1140731071,3953.41,0,-1317.8033333333,normal,False,,No driver activity this period.,0 transactions
ACC-0070,15,Enterprise,Technology,Annual,0.1814,stable,548.1815,0.078438,0.125586,0.013968,1,0,0,148116.97,171462.74,14,148116.97,549.3114,0.118533,0.010579,1,0.1814,0,0,0,increase,-1.1299,-0.0020569389,0.007053,0.003389,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,stable,stable,stable,stable,True,False,False,False,False,False,0,56,False,0,0,0,0,0,0,256.51,0.0244886932,148116.97,0,0,0,0,0,normal,False,,No driver activity this period.,0 transactions
ACC-0001,16,Enterprise,Technology,Annual,0.049,growth,414.9207,-0.00698,0.128663,0.014558,2,1,0,91452.26,91452.26,15,82778.65,404.413,0.134187,0.016607,1,0.049,8673.61,0.1047807617,8673.61,increase,10.5077,0.025982597,-0.005524,-0.002049,1,1,0,INV-2026-04-001,2026-04-03T10:00:00,Expansion,5761.64,Feature_Upgrade,2,"[""INV-2026-04-001"", ""INV-2026-04-002""]","[""2026-04-03T10:00:00"", ""2026-04-08T10:00:00""]","[""Expansion"", ""Usage_Overage""]","[5761.64, 2911.97]","[""Feature_Upgrade"", ""Usage_Above_Commit""]",8673.61,0,8673.61,0,0,5761.64,0,0,0,0,2911.97,0,0.664272431,0,0,0,0,0.335727569,INV-2026-04-001,2026-04-03T10:00:00,Expansion,5761.64,Feature_Upgrade,5761.64,0,Expansion,Feature_Upgrade,5761.64,0.664272431,Usage_Overage,Usage_Above_Commit,2911.97,0.335727569,Mixed,stable,stable,stable,stable,stable,False,False,False,False,False,False,0.2659859455,8,False,8673.61,0.1883850221,70722.45,1.5360444273,31930.96,0.6935191466,37797.35,0.8209332233,80083.8033333333,-4932.38,-0.0420887678,8084.54,-22881.68,13605.99,normal,False,,"Expansion +5,761.6400; Usage_Overage +2,911.9700","2 transactions; largest INV-2026-04-001 +5,761.6400 (Feature_Upgrade)"
ACC-0002,16,Enterprise,Healthcare,Annual,0.0064,stable,305.6811,-0.044489,0.127332,0.014532,3,0,0,130990.84,130990.84,15,130990.84,300.9469,0.116622,0.023518,3,0.0064,0,0,0,increase,4.7342,0.0157310143,0.01071,-0.008986,0,0,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,negative,positive,stable,stable,stable,True,True,False,False,False,False,0,22,False,0,0,70722.45,1.5360444273,2480.29,0.0538702439,37797.35,0.8209332233,130990.84,8454.5533333333,0.0800414565,25363.66,0,-8454.5533333333,normal,False,,No driver activity this period.,0 transactions
ACC-0003,16,Mid-Market,Real Estate,Monthly,0.13,stable,71.2817,0.093219,0.114027,0.011368,1,-0.5,0,15170.99,15170.99,15,15170.99,66.6065,0.103423,0.015084,2,0.13,0,0,0,increase,4.6752,0.0701913477,0.010604,-0.003716,-1,-0.5,0,,,,0,,0,[],[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,,0,0,,,0,0,No_Change,positive,positive,stable,stable,stable,True,True,False,False,False,False,0,23,False,0,0,-25131.17,-0.5458322447,1579.7,0.03431003,4194.94,0.0911112979,12843.8,1327.43,0.1114238042,2999.28,0,-1327.43,normal,False,,No driver activity this period.,0 transactions
